ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,ProfManip,LeverManip,control,altTime_1,altTime_2,altTime_3,altTime_4,outcomeChange,Agent_cause_8,Object_cause_8,control1_1,control1_2,control1_3,control2_1,control2_2,control2_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BL-Manipulation,DO-BL-CausationQuestions,DO-Q-Conform,LocationLatitude,LocationLongitude,LocationAccuracy
R_262RXb79nZ7noez,Default Response Set,Anonymous,,,100.40.128.11,0,1/20/2017 14:00,1/20/2017 14:11,1,1,1,1,1,2.859,5.065,6.791,3,,,"Pencils are often needed by students who are taking tests, but there are usually plenty of pencils and erasers in the vending machine, so both the administrative assistants and the professors are allowed to take pencils and erasers from the vending machine.  /  / One morning, Professor Smith and an administrative assistant both go to the vending machine and pull a lever at the same time. The administrative assistant wanted a pencil, so he pulled the black lever. Professor Smith also wanted a pencil and so he pulled the red lever. Both levers worked like they were supposed to, and they both got a pencil from the vending machine. /  / These were the last two pencils in the vending machine. /  / Not long after, a student desperately needs a pencil for a test, but when she goes to the vending machine, there are no more pencils.",3.94,124.271,124.681,9,,10,10,1,1,,1,1,,2,21,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,41.71699524,-74.39569855,-1
R_8GrJ5aGQf7AZfEJ,Default Response Set,Anonymous,,,160.87.89.243,0,1/20/2017 14:05,1/20/2017 14:12,1,1,1,1,1,0,0,294.841,0,"Professor Smith should have been informed of the malfunction of the vending machine.  Should he have known about the malfunction, there would not have been a complication.  ",,,13.65,13.65,52.963,1,17,58,56,1,,1,1,,,1,,,,,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,33.78849792,-117.8694992,-1
R_22x1W6HkCGeexjm,Default Response Set,Anonymous,,,172.78.66.247,0,1/20/2017 14:05,1/20/2017 14:14,1,1,1,1,1,50.835,50.835,118.913,1,"The professor is always held at a higher standard and he should've been prepared in the first place, but it happens to everyone. He needed The pencil and the machine is there for that exact purpose so he's not at fault. the student should've also been prepared prior to class and the unfortunate circumstance lies in his mistake. the student is ultimately at fault and shouldn't complain to anyone but himself. right place, wrong time.",,,46.66,252.979,256.504,7,18,0,0,1,1,,1,1,,1,33,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,40.31489563,-86.89080048,-1
R_3PaYREwxqzAQPbC,Default Response Set,Anonymous,,,162.229.178.174,0,1/20/2017 14:15,1/20/2017 14:18,1,1,1,1,1,2.066,3.435,14.009,2,,,a broken dispenser causes pencils to run out of the vending machine.  it causes pencils to be dispensed on accident and it breaks them which means eventually pencils run out and kids can't get them.,45.476,45.476,84.597,1,,13,30,1,1,,1,1,,1,31,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,35.74630737,-78.72389984,-1
R_2hEJT16P1W0fhVT,Default Response Set,Anonymous,,,142.255.14.3,0,1/20/2017 14:18,1/20/2017 14:24,1,1,1,1,1,0,0,114.396,0,,,"At this school or institution, certain supplies were placed into vending machines to help keep tabs on the amount of supplies used. The vending machine has multiple levers to pull, but the white lever sometimes provides defective results by breaking pencils. Professors and teaching assistants are told that they are allowed to use the machines as well. /  / In one scenario, a professor and a teaching assistant both go to the vending machine for a pencil. They both pull their respective levers at the same time and each received a pencil. Those were the last two pencils in the machine, which meant that a student who showed up at the vending machine later and desperately needed a pencil was unable to get one.",9.356,199.48,207.588,9,,0,0,1,,,1,1,,2,42,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,40.8625946,-73.92179871,-1
R_PMAC0mA19PYyx7b,Default Response Set,Anonymous,,,24.46.147.204,0,1/20/2017 14:21,1/20/2017 14:24,1,1,1,1,1,0,0,38.204,0,"If he had not taken a pencil, there would have been a pencil for the student who needed one. However, it is possible that someone came after Professor Smith and pulled the white lever, which would have ended up with the result that the student would still not have had a pencil.",,,14.592,14.592,68.59,1,18,0,0,1,1,,1,1,,1,36,,,1,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,40.91920471,-73.95880127,-1
R_1ImHtKaJg1nLOot,Default Response Set,Anonymous,,,38.140.158.26,0,1/20/2017 14:20,1/20/2017 14:26,1,1,1,1,1,0,0,105.043,0,,"The white lever, by dispensing both a pencil and eraser, depleted the stock so the red lever could not release a pencil.  Or the red lever's connection was broken, so it could not operate the machine and dispense a pencil.",,27.141,27.141,134.425,1,16,0,67,1,1,,1,1,,1,63,2,,1,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,42.35820007,-71.05069733,-1
R_3rGqOGWU3qDMYqn,Default Response Set,Anonymous,,,173.245.66.102,0,1/20/2017 14:23,1/20/2017 14:26,1,1,1,1,1,0,0,48.205,0,"If Professor Smith had not taken the pencil, there would still be one pencil left in the vending machine. This pencil would be available to the student who comes along in search of a pencil before their test, which would avert the serious problem.",,,15.635,15.635,79.439,1,19,19,1,1,1,,1,1,,1,19,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,37.33869934,-121.8914032,-1
R_12QCoYCTjaKJ2w7,Default Response Set,Anonymous,,,107.198.84.138,0,1/20/2017 14:28,1/20/2017 14:31,1,1,1,1,1,70.533,70.533,72.097,1,,,"Red and black levers were used to get pencils. Everyone went to get them, but when a student arrived and tried to get a much-needed pencil, the machine was out.",1.411,1.411,48.283,1,,81,59,1,1,,1,1,,2,56,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,37.80470276,-122.2124023,-1
R_UYj5omOUbNbAzn3,Default Response Set,Anonymous,,,73.38.77.22,0,1/20/2017 14:28,1/20/2017 14:32,1,1,1,1,1,66.101,66.101,67.323,1,,If the red lever had not produced a pencil the professor would of assumed they were out and perhaps it would have worked for the student but perhaps it wouldn't of worked either and would have had the same result. ,,11.679,11.679,90.803,1,17,0,0,1,1,,1,1,,2,34,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.68159485,-72.94049835,-1
R_3r2NMRlNQB9vcop,Default Response Set,Anonymous,,,99.109.98.84,0,1/20/2017 14:28,1/20/2017 14:32,1,1,1,1,1,0,0,51.642,0,,"I think that if the red lever did not function to produce a pencil, it would mean that either the machine was out of pencils completely or that someone earlier pulled the white lever and got a broken pencil as well as an eraser. If the red lever did not produce a pencil, then it was time for a restocking of the machine since it was only the white lever that malfunctioned - the machine was empty. ",,1.616,78.591,149.053,3,16,50,50,1,1,,1,1,,1,47,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,32.85229492,-97.13420105,-1
R_3PHn3b1rWfULc8o,Default Response Set,Anonymous,,,137.200.0.109,0,1/20/2017 14:29,1/20/2017 14:32,1,1,1,1,1,0,0,77.885,0,,,Professor smith pulled the red lever to get a pencil and the assistant pulled the black lever to get a pencil. Nobody mentioned that the white lever used for erasers frequently malfunctions and produces both an eraser and a pencil. A student needed a pencil for a test but the vending machine was out.,4.66,4.66,82.316,1,,30,20,1,1,,1,1,,2,36,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,39.28469849,-76.62049866,-1
R_11iK1E6dZRLfG2w,Default Response Set,Anonymous,,,74.70.150.134,0,1/20/2017 14:30,1/20/2017 14:33,1,1,1,1,1,0,0,33.749,0,,"The professor would have had to get a pencil from another place somehow, and the student would have still had a chance to obtain a pencil from the machine. It would have solved one problem, yet caused another. The red level is now malfunctioning.",,1.191,1.679,45.313,2,17,0,0,1,1,,1,1,,1,22,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,42.85710144,-73.79930115,-1
R_2b2b2U4ZCO4EVfX,Default Response Set,Anonymous,,,64.185.27.165,0,1/20/2017 14:31,1/20/2017 14:34,1,1,1,1,1,0,0,52.822,0,,"I think if the problem with the white lever never existed there wouldn't be a shortage of pencils so quickly. The malfunctioning white lever sometimes breaks pencils and if this is a regular occurrence, then many pencils are lost. ",,1.369,96.687,107.955,5,18,0,0,1,1,,1,1,,1,26,1,,,,,,1,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,33.60670471,-102.3871994,-1
R_246Hx2YYF7WWbu2,Default Response Set,Anonymous,,,97.98.135.198,0,1/20/2017 14:31,1/20/2017 14:35,1,1,1,1,1,0,0,52.979,0,,,"There is a vending machine with two levers that produce pencils, and one lever that produces an eraser and a broken pencil. Two people got the last two pencils, the third didnt get one because the machine ran out.",3.196,3.196,47.783,1,,10,0,1,1,,1,1,,1,25,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,40.78250122,-96.63899994,-1
R_2an2rqH0Lfbnn0I,Default Response Set,Anonymous,,,73.18.65.12,0,1/20/2017 14:31,1/20/2017 14:35,1,1,1,1,1,0,0,39.209,0,,The person who needed a pencil would not have gotten one. They would probably have tried again till they did though.,,0,0,66.436,0,17,1,1,1,1,,1,1,,2,29,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.8934021,-84.06590271,-1
R_pMGerz61Hcwb07T,Default Response Set,Anonymous,,,70.175.40.59,0,1/20/2017 14:31,1/20/2017 14:36,1,1,1,1,1,72.453,72.453,73.304,1,"Things could have gone differently had Professor Smith come prepared to the school with a pencil already with him or her. If Professor Smith had not needed to take a pencil from the vending machine, then the student would have been able to get a pencil from the machine.",,,1.378,1.378,100.184,1,18,50,2,1,1,,1,1,,2,37,2,,1,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,36.06010437,-115.2757034,-1
R_31SChBIlFoOvopi,Default Response Set,Anonymous,,,128.255.101.87,0,1/20/2017 14:32,1/20/2017 14:36,1,1,1,1,1,0,0,53.461,0,"Professor Smith could have looked around for other pencils.  If people are constantly using the vending machines, there are likely unused pencils in the offices.  If the professor had not taken a pencil, the student may have been able to get one to take the test.  However, if a pencil is necessary, there is no reason the person teaching the course wouldn't have pencils.",,,13.661,13.661,96.917,1,18,20,0,1,1,,1,1,,1,31,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.66400146,-91.54470062,-1
R_10qGsKj9BMGKQ4A,Default Response Set,Anonymous,,,174.28.139.202,0,1/20/2017 14:33,1/20/2017 14:37,1,1,1,1,1,0,0,76.059,0,,,"There is a vending machine at small university for students and professors alike. It dispenses pencils and erasers. Unfortunately a new professor uses to get the last pencils, leaving a couple students unable to get a pencil to take a test. ",6.468,65.69,94.369,5,,4,5,1,1,,1,1,,1,37,1,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,35.78469849,-105.8749008,-1
R_2R4UraDHFdr3ebV,Default Response Set,Anonymous,,,136.63.52.84,0,1/20/2017 14:36,1/20/2017 14:38,1,1,1,1,1,0,0,25.805,0,He could have not taken the pencil then the kid could have had the pencil later.,,,0.989,0.989,16.875,1,19,19,40,,,1,1,1,,1,29,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.95629883,-94.58380127,-1
R_YRKRrfquYGnCeFH,Default Response Set,Anonymous,,,65.29.107.7,0,1/20/2017 14:36,1/20/2017 14:41,1,1,1,1,1,0,0,59.692,0,,,There is a vending machine to dispense office supplies to those at the school. The white level malfunctions on the machine often. The machine ran out of the needed items.,3.358,117.083,121.879,10,,1,9,1,1,,1,,,2,42,2,,,,1,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,40.73309326,-84.14459991,-1
R_1kIxM6fQPeygUMm,Default Response Set,Anonymous,,,100.36.172.47,0,1/20/2017 14:38,1/20/2017 14:42,1,1,1,1,1,1.671,4.834,34.8,2,,"If the red lever malfunctioned, it's possible nothing would have come out.  It's also possible it might have malfunctioned and produced an eraser instead. ",,1.302,137.233,153.073,4,16,29,0,1,1,,1,1,,1,24,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.78509521,-77.28659821,-1
R_3QSFZfIXdqP3ufG,Default Response Set,Anonymous,,,73.66.52.141,0,1/20/2017 14:45,1/20/2017 14:47,1,1,1,1,1,0,0,32.054,0,,The other option is to keep pulling the red level. The other is to obviously pull the black or white level until it worked. The only options are to try all possibilities.,,0.753,12.944,44.35,2,16,24,18,1,,,1,1,,1,22,2,,1,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.4828949,-121.639801,-1
R_BRHDEhvzyvpkPa9,Default Response Set,Anonymous,,,23.240.40.172,0,1/20/2017 14:44,1/20/2017 14:49,1,1,1,1,1,0,0,97.259,0,,,"There is a vending machine in the university that supplies and track pencil and eraser. The white lever is often malfunctional is for eraser, the black/red lever is for pencil. One professor and an assistant took the last two pencil in the vending machine, and a student needs a pencil for the test.",5.746,101.532,101.897,4,,0,0,1,1,,1,1,,1,30,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,33.99310303,-117.9687042,-1
R_3nVgqs7oYgvm7vD,Default Response Set,Anonymous,,,108.214.2.186,0,1/20/2017 14:37,1/20/2017 14:50,1,1,1,1,1,0,0,156.842,0,,,"The philosophy department has a vending machine in which students, professors, or administrative assistants can pull a black or red lever to obtain pencils. The white lever is to obtain erasers. Unfortunately, the machine has been malfunctioning and the white lever is dispensing erasers and broken pencils. Professor Smith and an assistant decides to obtain a pencil through this machine and are successful. However, a student tries to obtain a pencil and the machine is no longer dispensing pencils. ",5.84,414.827,444.812,6,,0,0,1,1,,1,1,,2,34,2,,,,1,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,41.40440369,-81.55639648,-1
R_2S7H9QuCokEIhBa,Default Response Set,Anonymous,,,73.172.39.18,0,1/20/2017 14:49,1/20/2017 14:53,1,1,1,1,1,0,0,51.438,0,,"Pulling the lever could have released a broken pencil, which could have still been used to take the test, assuming there is a pencil sharpener some where in the building.",,9.832,9.832,90.486,1,19,52,0,1,1,,1,,,2,39,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.35099792,-75.54460144,-1
R_3Pe2kBDtxEh0yta,Default Response Set,Anonymous,,,103.255.7.14,0,1/20/2017 14:47,1/20/2017 14:55,1,1,1,1,1,0,0,1.595,0,Professor Smith's is a good worker.He works hard.I like him so much.,,,4.884,52.78,97.795,7,17,74,70,1,,,1,,,1,28,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,33.69000244,73.05509949,-1
R_120en8YGKMnbUzj,Default Response Set,Anonymous,,,24.163.109.109,0,1/20/2017 14:50,1/20/2017 14:55,1,1,1,1,1,0,0,44.676,0,,,"A vending machine dispenses pencils and erasers via levers. Two levers dispense pencils, one dispenses erasers. The two that dispense pencils work fine; however, the one that dispenses erasers usually malfunctions. Two professors take the last two pencils from the vending machine, leaving a student out of luck before a test.",1.821,179.013,188.815,8,,10,5,1,1,,1,1,,2,27,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,35.88960266,-78.92440033,-1
R_2RaCwZfJRdnFn4D,Default Response Set,Anonymous,,,68.230.131.13,0,1/20/2017 14:56,1/20/2017 15:03,1,1,1,1,1,0,0,66.619,0,,"I have thought about the way the red lever functioned to produce a pencil from this vending machine on campus. Now had the malfunction occurred there would of been a pencil left, and had this occurred a student still could of gotten a pencil. Also had the white lever been used, which breaks the pencil, four people could of had a pencil to use /  /  / How could things have gone differently such that the red lever would not have functioned to produce a pencil from the vending machine? What would have happened if the red lever had not produced a pencil?",,33.307,260.115,263.381,13,18,41,61,1,,,1,,,1,48,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.76939392,-71.46759796,-1
R_2pX0beFPtca7mEI,Default Response Set,Anonymous,,,96.234.123.64,0,1/20/2017 14:53,1/20/2017 15:04,1,1,1,1,1,30.48,33.463,143.669,2,,,"A vending machine was set up to dispense pencils and erasers in order to track the number of these items used.  Red and black levers were to dispense pencils and a white lever to dispense erasers.  The white lever at times malfunctioned and it would dispense an eraser and a broken pencil.  The staff, and children were both able to use the vending machine and there was a situation where Professor Smith and an administrative assistant needed pencils and took the last 2 pencils so there was none for the student who needed one at that same time.",9.876,104.836,348.798,3,,1,1,1,1,,1,1,,2,26,2,,,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,40.72599792,-74.23320007,-1
R_122WIj6dsomduDe,Default Response Set,Anonymous,,,70.211.133.13,0,1/20/2017 14:57,1/20/2017 15:07,1,1,1,1,1,0,0,397.763,0,"Had he not taken one, there might have been one left in the machine. Then when the student pulled the lever a pencil would have come out. / ",,,14.347,14.347,67.159,1,18,0,0,1,1,,1,1,,2,29,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,34.01739502,-118.2004013,-1
R_RRHI6vsosL6hqAV,Default Response Set,Anonymous,,,73.39.40.216,0,1/20/2017 15:01,1/20/2017 15:08,1,1,1,1,1,0,0,174.11,0,,"The only way that the red lever could have malfunctioned is if people had switched the lever colors. I don't think that it would have been useful, however, because no matter the outcome all of the people needed pencils and there was an insufficient amount. I'm really not sure why there were two levers for pencils instead of just one.",,16.897,16.897,174.136,1,16,1,2,1,1,,1,1,,2,30,1,,,,,,1,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.90570068,-76.978302,-1
R_xElMMvNrb7f2saR,Default Response Set,Anonymous,,,204.14.14.97,0,1/20/2017 15:03,1/20/2017 15:09,1,1,1,1,1,0,0,86.154,0,,If the red lever did not function then the student would have gotten a pencil to do the test. There should have been a note on the vending machine to make one aware of the mal-functioning of the vending machine,,34.606,34.606,135.737,1,18,11,9,1,1,,1,1,,2,48,2,,,,,,1,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,40.37759399,-76.79570007,-1
R_1ilXvV8RCVFpPDe,Default Response Set,Anonymous,,,24.19.36.191,0,1/20/2017 15:06,1/20/2017 15:11,1,1,1,1,1,0,0,59.536,0,,"If the red lever did not produce a pencil upon pulling it, then either the black or white lever would be pulled. If the black lever is in working order, a pencil would be dispensed. If the white lever was pulled, there is a chance that an eraser would be dispensed and a pencil will be broken.",,24.26,24.26,156.331,1,16,0,0,,,1,1,,,2,29,2,,1,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,47.6914978,-117.3880997,-1
R_2RW9aWCXvTR1HwX,Default Response Set,Anonymous,,,50.142.205.21,0,1/20/2017 15:09,1/20/2017 15:15,1,1,1,1,1,0,0,77.383,0,,"If the red and black lever worked at the same time, perhaps the red and the white lever will work at the same time, dispensing a pencel and an eraser. ",,51.887,51.887,114.004,1,16,,0,1,1,,1,1,,2,55,2,1,,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,36.00750732,-83.98960114,-1
R_1DRK942tGcWs0AK,Default Response Set,Anonymous,,,32.212.164.121,0,1/20/2017 15:10,1/20/2017 15:15,1,1,1,1,1,0,0,51.763,0,,"If the red lever had not produced a pencil then it would most likely have been empty. Besides, every lever shouldn't provide a pencil. If the red lever provided pens, and the black pencils then there would be no problem.",,19.889,19.889,152.969,1,18,70,91,1,1,,1,1,,1,24,1,,,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.27940369,-73.03289795,-1
R_3RmdFWE32q4C2RS,Default Response Set,Anonymous,,,98.222.164.212,0,1/20/2017 15:10,1/20/2017 15:15,1,1,1,1,1,0,0,93.549,0,,the red lever could have produced nothing at all. / Or it could have produced the earaser and a pencil. / Or two pencils could have come out.,,24.479,24.479,91.215,1,16,49,55,1,,,1,,,2,55,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.4631958,-87.69300079,-1
R_eqA2KqgXCAaCwN3,Default Response Set,Anonymous,,,107.213.222.111,0,1/20/2017 15:14,1/20/2017 15:16,1,1,1,1,1,0,0,29.769,0,, Is that the machine needs to be programmed so that when the red lever is pulled the pencil guess dispensed from the vending machine .  It should not break and should have an alert when running low so they will always be products in the vending machine ,,9.373,9.373,52.142,1,17,6,96,1,,,,,1,2,65,1,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,25.76600647,-80.311203,-1
R_24d70cDmfoHCNLr,Default Response Set,Anonymous,,,104.7.71.134,0,1/20/2017 15:13,1/20/2017 15:19,1,1,1,1,1,0,0,58.143,0,"If the professor had not taken a pencil from the machine, the machine would still have one pencil left. hence, the student who needed the pencil would be able to have one for their test",,,84.727,227.652,228.103,4,19,100,0,1,1,1,1,1,,1,26,2,,1,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.10409546,-122.2565994,-1
R_1gFvztvRnPprCPN,Default Response Set,Anonymous,,,104.192.95.161,0,1/20/2017 15:12,1/20/2017 15:21,1,1,1,1,1,0,0,121.049,0,They should have put a note on the machine that the white handle did not work correctly and handed out erasers instead of letting the white handle break too many and leave students without a resource.,,,35.852,252.211,274.598,4,18,5,,1,1,,1,1,,2,45,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,43.69009399,-86.46920013,-1
R_3k7WFeEesiFBb77,Default Response Set,Anonymous,,,73.249.109.230,0,1/20/2017 15:19,1/20/2017 15:22,1,1,1,1,1,0,0,65.828,0,,,The white lever in the dispesing machine breaks the pencils so you need to use the black or red lever. The new professor took the last pencil so the student that needed a pencil for a test couldn't get one.,6.383,6.383,75.92,1,,26,0,1,1,,1,,,1,40,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,42.30589294,-71.08589935,-1
R_CgM2zFtr6FZO7p7,Default Response Set,Anonymous,,,45.24.52.71,0,1/20/2017 15:20,1/20/2017 15:24,1,1,1,1,1,0,0,57.71,0,,,"A philosophy department installed a vending machine for supplies like pencils and erasers. To get a pencil, one must pull a black or red level. To get an eraser, one must pull a white level. However, the white lever frequently malfunctions, it produces an eraser and a pencil but breaks the pencil in the process. / A new professor arrives and no one tells him about the malfunctioning lever. He and an administrative assistant both need pencils, they use the red and black levers and get the last two pencils. Then a student who needs a pencil for a test arrives to the machine.",3.539,142.173,146.224,2,,0,0,1,1,,1,1,,2,29,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,29.30659485,-94.77230072,-1
R_27TFxGE7snssTtn,Default Response Set,Anonymous,,,63.245.169.2,0,1/20/2017 15:22,1/20/2017 15:29,1,1,1,1,1,0,0,134.971,0,If he had brought his own supplies he would not have had to get one out of the vending machines. If he had not taken the pencil then the student would have been able to get the pencil. ,,,97.258,137.927,208.666,3,18,20,10,1,1,,1,1,,2,30,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.22450256,-98.14880371,-1
R_2YzEjdUpCw1q0pa,Default Response Set,Anonymous,,,73.168.60.33,0,1/20/2017 15:26,1/20/2017 15:32,1,1,1,1,1,0,0,81.406,0,,,"A vending machine has three levers--red, black, and white. The red and black levers both do the same thing--dispense a single pencil. The white lever dispenses a pencil and an eraser but frequently malfunctions and dispenses a broken pencil and eraser.  /  / A professor and assistant pull the black and red lever at the same time and each get a pencil. They are the last two pencils in the machine.",13.49,13.49,176.727,1,,0,0,1,1,,1,1,,1,40,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,41.87319946,-88.00019836,-1
R_2AF6zgskOOCncIQ,Default Response Set,Anonymous,,,66.195.54.234,0,1/20/2017 15:31,1/20/2017 15:33,1,1,1,1,1,0,0,18.347,0,The student could have gotten a pencil that they needed for the test.,,,1.071,1.071,24.625,1,19,51,51,1,1,,1,,,1,36,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,39.25489807,-84.2390976,-1
R_2pVvkGqXqyyhwRt,Default Response Set,Anonymous,,,104.129.196.194,0,1/20/2017 15:28,1/20/2017 15:34,1,1,1,1,1,13.076,40.446,69.579,3,"If Professor Smith would not have taken a pencil, more students would have had access to pencils. A student may not have been late to class, or taking a test.",,,54.263,68.39,195.985,3,16,40,0,,1,1,1,,,1,39,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.84829712,-87.65170288,-1
R_2qmApxW2kpkUm17,Default Response Set,Anonymous,,,174.52.25.207,0,1/20/2017 15:26,1/20/2017 15:34,1,1,1,1,1,4.125,6.52,47.421,3,,He might have tried the black lever instead to get a pencil out.  He may have also gotten irritated or angry.,,91.174,169.71,262.181,6,18,69,51,1,1,,1,1,,2,43,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,41.24710083,-112.1315994,-1
R_u484wwoN3XiTBip,Default Response Set,Anonymous,,,162.226.84.244,0,1/20/2017 15:20,1/20/2017 15:38,1,1,1,1,1,0,0,213.546,0,,,there was a vending machine that provides with pencils and eraser one day 2 people wanted a pencil but the machine had some malfunctions they both got their pencils but soon after that comes an student that wants a pencil too  goes to the machine and big problem comes up,2.374,572.09,573.45,7,,50,55,1,1,1,1,,,2,34,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,35.88259888,-80.896698,-1
R_3iqAIzBZqkthz4k,Default Response Set,Anonymous,,,205.145.16.4,0,1/20/2017 15:32,1/20/2017 15:41,1,1,1,1,1,0,0,339.404,0,,"The red lever could malfunction and produce an eraser instead. That way, only the person who pushed the black lever would get a pencil, and there would be one remaining in the machine. The student taking the test would therefore have gotten a pencil if he pressed the black lever, or perhaps if he pushed the red one but got lucky in that it didn't malfunction.",,12.83,79.427,86.826,3,18,0,100,1,1,,1,1,,2,38,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,33.74899292,-84.38800049,-1
R_5yuHzTshVcY6qtj,Default Response Set,Anonymous,,,50.241.25.45,0,1/20/2017 15:40,1/20/2017 15:45,1,1,1,1,1,0,0,70.793,0,Well clearly there would be another pencil there for the student had he not taken a pencil from the machine.  It might not had made a diffrence if the wrong lever was pulled and one broke anyway.,,,28.956,28.956,83.866,1,18,0,0,1,1,1,,1,,2,43,1,,,,,,1,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,33.49760437,-84.38069916,-1
R_1KvuEq4nmFLjzcv,Default Response Set,Anonymous,,,174.54.194.191,0,1/20/2017 15:49,1/20/2017 15:53,1,1,1,1,1,0,0,62.339,0,If Professor Smith came to work prepared with his own pencils he would not have had to take a pencil from the machine.  Then the machine would have had a pencil for the student that needed one.,,,17.85,17.85,74.246,1,19,90,0,1,1,,1,1,,1,61,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,40.00520325,-76.32460022,-1
R_2WUMhcmvnpcWdVc,Default Response Set,Anonymous,,,108.224.61.193,0,1/20/2017 15:47,1/20/2017 15:53,1,1,1,1,1,0,0,73.417,0,,"If the red lever were to not have functioned, this might have left the professor without a pencil and he may have had to go get one elsewhere. In return leaving the pencil for the student who desperately needed it.",,43.802,204.959,206.48,3,19,51,100,1,1,,1,1,,1,25,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,33.21890259,-98.17279816,-1
R_3OczyY1mJtznhmr,Default Response Set,Anonymous,,,73.190.127.235,0,1/20/2017 15:45,1/20/2017 15:54,1,1,1,1,1,9.532,21.515,25.082,2,Professor Smith might already have a pencil at his desk. He might not have needed to use a pencil today. He might have been able to borrow a pencil from another staff member. If he didn't take a pencil then the student would have been able to get a pencil to use for his test.,,,1.777,381.857,382.875,10,18,0,5,1,1,1,1,1,,1,30,2,,1,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,45.60229492,-122.5167007,-1
