ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,ProfManip,LeverManip,altTime_1,altTime_2,altTime_3,altTime_4,outcomeChange,Object_cause_8,Agent_cause_8,control1_1,control1_2,control1_3,control2_1,control2_2,control2_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BL-Manipulation,DO-BL-CausationQuestions,DO-Q-Conform,LocationLatitude,LocationLongitude,LocationAccuracy
R_3FVUqpEO4IoVEHm,Default Response Set,Anonymous,,,66.110.229.225,0,1/19/2017 16:34,1/19/2017 16:38,1,1,1,1,1,0,0,69.565,0,"if he hadnt taken a pencil from the machine there would have been one left in the machine for the student that came after him. Then the professor wouldnt have been able to have a pencil though, so he can share with the student",,2.103,2.103,96.216,1,17,1,1,1,1,,1,1,,1,49,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,36.01620483,-80.04340363,-1
R_2zqfxcmMseM809p,Default Response Set,Anonymous,,,24.3.21.95,0,1/19/2017 16:35,1/19/2017 16:39,1,1,1,1,1,4.006,9.815,70.687,2,"Prof Smith could have looked at the vending machine and seen there was only one pencil left.  Had he not taken the last pencil, the student who needed the pencil for a test would have had one to purchase.",,7.616,80.658,124.29,3,18,0,90,1,1,,1,1,,2,23,2,,,,,,1,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,40.43099976,-79.92269897,-1
R_W9kmZB4K1YgySAh,Default Response Set,Anonymous,,,71.11.226.66,0,1/19/2017 16:35,1/19/2017 16:44,1,1,1,1,1,0,0,137.582,0,,The pulling of both the red and black handle could have caused the red lever to malfunction and no pencil would be produced. If the pencil hadn't come out for the teacher then when the student came to get a pencil there would have been one. ,21.192,21.192,131.481,1,16,50,50,1,1,,1,1,,2,43,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,32.69090271,-97.26380157,-1
R_3g7NuFu8pliChPx,Default Response Set,Anonymous,,,73.104.45.72,0,1/19/2017 16:45,1/19/2017 16:48,1,1,1,1,1,0,0,40.223,0,,"If the red lever had not produced a pencil then there still would have been a pencil in the machine for the last student who needed one. It is possible, of course, that the lever could have malfunctioned and broken that pencil for the last student though and she still would have been without one.",7.266,7.266,52.83,1,17,87,52,1,1,,1,1,,2,29,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,30.16720581,-81.77149963,-1
R_3J7WRkWbyhZxl4p,Default Response Set,Anonymous,,,73.3.216.99,0,1/19/2017 16:44,1/19/2017 16:50,1,1,1,1,1,0,0,75.836,0,,"The red lever could have jammed. If the red lever was jammed then it wouldn't move and wouldn't dispense a pencil. If the red lever wasn't jammed and it did actually dispense a pencil, the pencil could also get caught on something on its descent and therefore not be dispensed. The red lever could also simply be broken, so that when it is pulled nothing happens.",25.385,25.385,205.436,1,16,0,20,1,1,,1,,,1,32,1,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,39.72900391,-104.9527969,-1
R_1eRTsbdNaOMpOgr,Default Response Set,Anonymous,,,71.148.8.136,0,1/19/2017 16:34,1/19/2017 16:50,1,1,1,1,1,0,0,422.849,0,Professor smith would have tried to take a pencil from the vending machine but the lever malfunctions and he doesn't get a pencil. Instead he goes into a class and asks to borrow one. When the student goes to the machine they get the pencil they needed.,,21.076,21.076,119.577,1,19,11,76,1,1,,1,1,,2,28,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,29.68769836,-95.11569977,-1
R_1hWk7zDYFPvS1Tr,Default Response Set,Anonymous,,,68.5.133.193,0,1/19/2017 16:49,1/19/2017 16:51,1,1,1,1,1,0,0,35.645,0,,If the red lever hadnt produced a pencil he wouldnt have had one -- it wouldn't really matter because there were 3 people who needed pencils and only 2 pencils.  People should plan aheadand bring their own pencils,5.729,5.729,53.694,1,16,0,0,1,1,1,1,1,,2,28,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,33.48019409,-117.6141052,-1
R_2di7bZpfcOMPjfJ,Default Response Set,Anonymous,,,98.70.56.159,0,1/19/2017 16:49,1/19/2017 16:53,1,1,1,1,1,0,0,53.586,0,"Professor Smith could have already had extra pencils on him and only needed an eraser, if that would have happened he would have pulled the white lever that often malfunctions. Meaning he would get his eraser but it would break a pencil in the process so the student would still be left without one for her test.",,5.438,91.971,95.105,3,16,44,71,1,1,,1,1,,2,27,2,1,,,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,29.57310486,-82.4076004,-1
R_3gTsW0HkKUQCOVO,Default Response Set,Anonymous,,,97.101.193.204,0,1/19/2017 16:52,1/19/2017 16:55,1,1,1,1,1,0,0,38.107,0,There would have been pencils for the students to take the test. He could have just borrowed a pencil from elsewhere.,,10.323,43.853,45.162,2,17,50,50,,1,,1,,,1,199,,,,,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,28.32569885,-80.61219788,-1
R_1FQy4U2eDWOdrKs,Default Response Set,Anonymous,,,97.70.44.151,0,1/19/2017 16:53,1/19/2017 16:57,1,1,1,1,1,0,0,76.213,0,,They would have had to get their own pencils elsewhere.  It would have been an inconvenience and they may have been late for class or an exam.,3.102,3.102,73.061,1,17,0,89,1,1,,1,1,,2,38,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,42.39709473,-83.37319946,-1
R_3qU10XDMF9ZKYFi,Default Response Set,Anonymous,,,71.231.100.96,0,1/19/2017 16:52,1/19/2017 16:57,1,1,1,1,1,0,0,75.303,0,"If Professor Smith wouldn't have taken a pencil, there would still be one left in the vending machine for the female student that, right after, went to try and get a pencil. She then wouldn't have ran into any ""serious problem""",,14.301,14.301,56.932,1,19,0,0,1,1,,1,1,,2,21,2,,1,,,1,1,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,47.25289917,-122.4443054,-1
R_2bWbtPsjGPcMw3k,Default Response Set,Anonymous,,,147.97.8.245,0,1/19/2017 16:52,1/19/2017 16:58,1,1,1,1,1,0,0,45.819,0,,"The red lever could have malfunctioned, causing them to not get a pencil at all. This could have provided the opportunity for the student who needed the pencil to actually receive one.",20.667,20.667,44.744,1,19,7,62,1,1,,1,1,,1,31,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,36.331604,-92.41030121,-1
R_1lcPpI2QGLFnrye,Default Response Set,Anonymous,,,77.234.42.153,0,1/19/2017 16:58,1/19/2017 17:01,1,1,1,1,1,42.137,47.976,49.227,17,,"I suppose he could have pulled the red level and instead of a pencil coming out, nothing would have happened. This could be because the machine got jammed.",3.362,14.848,72.619,23,17,0,0,1,1,,1,1,,2,23,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,25.78059387,-80.18260193,-1
R_0GPofjVGsH0RDIl,Default Response Set,Anonymous,,,71.61.13.105,0,1/19/2017 17:03,1/19/2017 17:07,1,1,1,1,1,0,0,46.608,0,,"Even if the red lever had malfunctioned, the professor could have just pulled the black lever to get a pencil. So it doesn't really matter whether that lever worked or not, thus no matter what, there would have been no pencil for the student.",15.649,15.649,111.915,1,16,0,40,1,1,,1,1,,1,21,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,40.36090088,-79.90149689,-1
R_32PD74hZHmHcM5m,Default Response Set,Anonymous,,,98.195.79.157,0,1/19/2017 17:02,1/19/2017 17:07,1,1,1,1,1,0,0,76.741,0,,"The professor wouldn't have gotten a pencil from the vending machine if it had malfunctioned in some way.  If a pencil was stuck, or if the lever broke or if a pencil was jammed in the delivery system or if maybe the pencil from the black and red lever jammed each other somehow.  The question is awkward to answer.",18.644,195.383,197.318,8,17,0,0,1,1,,1,1,,2,40,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,29.51420593,-95.19029999,-1
R_2E5D6uk4DyJAvyl,Default Response Set,Anonymous,,,73.74.105.164,0,1/19/2017 17:07,1/19/2017 17:11,1,1,1,1,1,21.487,30.616,71.957,3,"Professor Smith needed a pencil and got a pencil.  If he had needed an eraser the situation would have ended the same for the student because the machine would have been out of pencils.  Even if the student had gotten a pencil, someone would have been next any way.",,21.347,21.347,85.191,1,17,0,0,1,1,,1,1,,1,36,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,41.88000488,-88.35870361,-1
R_27kAkO1XVtkBuk1,Default Response Set,Anonymous,,,184.3.107.219,0,1/19/2017 17:07,1/19/2017 17:11,1,1,1,1,1,0,0,70.373,0,,All pencils could be gone; therefore the red lever would not produce one when pulled.  Nothing would have happened if the red lever were pulled.,1.811,1.811,61.008,1,16,0,40,1,1,,1,1,,1,34,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,35.27630615,-78.54679871,-1
R_1HeNBmMPnbieTkA,Default Response Set,Anonymous,,,67.168.26.240,0,1/19/2017 17:07,1/19/2017 17:11,1,1,1,1,1,0,0,60.753,0,,The red lever could have malfunctioned when pulled at the same time as the black lever. This could have occurred if both had been pulled simultaneously and the machine only registered one of them as pulled as a result. ,17.613,82.24,84.906,3,18,0,0,1,1,,1,1,,2,42,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,47.84350586,-122.1957016,-1
R_RnoS6Z1V9kXQkjn,Default Response Set,Anonymous,,,98.222.164.212,0,1/19/2017 17:12,1/19/2017 17:14,1,1,1,1,1,0,0,34.974,0,If he would not have taken one there would have been some left.  If he did not take any there would be some for the students.,,1.161,1.161,36.758,1,17,0,0,,,1,1,,,1,33,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,41.4631958,-87.69300079,-1
R_3hFRIik5xRv61sv,Default Response Set,Anonymous,,,68.110.91.62,0,1/19/2017 17:07,1/19/2017 17:15,1,1,1,1,1,3.193,9.137,117.519,2,,"The red lever could have failed to produce a pencil from the machine if a mechanism inside the machine that was connected to the red level had broken. It could have also failed if the lever itself became stuck and could not be pulled. If the red lever had not produced a pencil, Prof Smith might have tried the black lever and still gotten the pencil, or he could have given up and there would have been a pencil left for the student to get if she had tried the black lever when she showed up.",1.513,183.368,185.134,4,17,1,30,1,1,,1,1,,2,33,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,32.10009766,-110.6892014,-1
R_3oN1fiUserQnJCH,Default Response Set,Anonymous,,,97.99.33.239,0,1/19/2017 17:12,1/19/2017 17:16,1,1,1,1,1,0,0,71.733,0,"Well, Professor Smith could have decided not to take a pencil from the machine. If he didn't take the pencil then it is likely that the girl that desperately needed one would have ended up with one, if, of course, the pencil didn't break from pulling the white lever.",,13.962,96.504,103.189,4,17,100,77,1,1,,1,1,,1,30,2,1,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,32.89280701,-96.8707962,-1
R_1OAW9q2qcxoiSRs,Default Response Set,Anonymous,,,135.26.203.159,0,1/19/2017 17:14,1/19/2017 17:17,1,1,1,1,1,0,0,51.14,0,"If Professor Smith chose not to take a pencil from the vending machine, he would not have one and there would be one left for the next person. ",,2.12,2.12,45.779,1,18,10,40,1,1,1,1,1,,2,30,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,39.48849487,-88.35959625,-1
R_1M3US90KgzdFq41,Default Response Set,Anonymous,,,76.175.58.52,0,1/19/2017 17:13,1/19/2017 17:17,1,1,1,1,1,0,0,45.612,0,,The red lever could have not functioned if the professor chose the white lever in addition to the black lever. If the red lever had not produced a pencil it would not have followed the pattern that was explained though. ,32.616,32.616,115.071,1,18,50,1,1,1,,1,1,,2,31,1,,,,,,1,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,34.06900024,-118.3502045,-1
R_302EzHHp2kJTwzw,Default Response Set,Anonymous,,,72.69.168.95,0,1/19/2017 17:11,1/19/2017 17:20,1,1,1,1,1,0,0,102.287,0,"If the Professor would not have taken the pencil, the student would have been able to pull the a red or black lever to retrieve the pencil.  Professor Smith however does have important work to do including running an entire classroom of students so he really needed the pencil more than the student.  It is the student's responsibility to come prepared to school therefore, it is her fault that she is left without a pencil, not the professor's.",,22.821,22.821,186.956,1,17,3,20,1,1,,1,1,,2,34,1,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,40.89129639,-73.84480286,-1
R_3kfc18P0vwryKSB,Default Response Set,Anonymous,,,173.224.109.242,0,1/19/2017 17:14,1/19/2017 17:20,1,1,1,1,1,0,0,53.613,0,,The pencil could have broken and gotten stuck in the machine.  Then no one would have been able to use it.  No more pencils could come out with the broken one jammed inthere.  ,1.906,2.903,81.229,2,16,6,79,1,1,,1,1,,1,33,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,29.73970032,-95.8302002,-1
R_1qUjU2oMJnljrkJ,Default Response Set,Anonymous,,,50.25.185.212,0,1/19/2017 17:19,1/19/2017 17:23,1,1,1,1,1,0,0,55.422,0,,The red lever could have malfunctioned and not produced a pencil. This would mean that there would be one left for the next student who desperately needed the pencil.,51.456,108.759,112.617,3,18,1,100,1,1,,1,1,,2,31,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,34.94610596,-92.08580017,-1
R_1BL6Zm5I9Aso665,Default Response Set,Anonymous,,,50.167.49.187,0,1/19/2017 17:27,1/19/2017 17:31,1,1,1,1,1,0,0,40.925,0,"If Professor Smith had sent the assistant to retrieve a pencil for him, rather than go with the assistant and obtained two pencils between them, there would have been one pencil remaining for the student. If Professor Smith had not taken a pencil, the student who needed a pencil for the test would have been able obtain the needed pencil.",,15.25,15.25,107.521,1,19,,40,1,1,,1,1,,2,25,2,,1,,,1,1,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,33.92529297,-84.54129791,-1
R_3dWmHCYUiVGyFUQ,Default Response Set,Anonymous,,,67.175.197.41,0,1/19/2017 17:29,1/19/2017 17:34,1,1,1,1,1,0,0,45.544,0,Then the next student would have had a pencil to use. ,,30.939,87.586,114.747,2,18,4,0,1,1,,1,1,,2,33,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,42.23429871,-88.30680084,-1
R_3qrfZy1mq6T5XMe,Default Response Set,Anonymous,,,76.127.101.26,0,1/19/2017 17:34,1/19/2017 17:36,1,1,1,1,1,0.882,0.882,1.065,1,,It would have been broken and needed repairs.,0.726,97.65,107.726,3,17,38,0,1,,,1,,,1,27,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,37.67030334,-121.0168991,-1
R_12sVqBecAdeI1eo,Default Response Set,Anonymous,,,74.137.51.79,0,1/19/2017 17:32,1/19/2017 17:39,1,1,1,1,1,0,0,93.053,0,"The only thing that could have gone differently is that he not take the pencil and the student would have one available. That doesn't mean that someone wouldn't have come by to get an eraser and break it though. Why a student at a university that is going to class to take a test without a pencil is beyond me though. The only alternative outcome is that someone else would get the pencil, or either break it before the student got it.",,50.454,123.765,178.467,3,18,0,0,1,1,,1,1,,1,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,38.30819702,-85.98419952,-1
R_0ffM3eN6dBL4N8J,Default Response Set,Anonymous,,,173.28.249.80,0,1/19/2017 17:36,1/19/2017 17:40,1,1,1,1,1,2.348,2.348,52.172,1,,If the white lever was pulled then the pencil would have been dispensed and broken. There would not be any more pencils in the machine to dispense. If that was the case then the red lever would not product a pencil when used. If the red lever did not produce a pencil then the person pulling the lever would have to look elsewhere for a pencil.,2.942,120.01,121.856,5,19,100,100,1,1,,1,1,,1,29,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,41.53799438,-90.55310059,-1
R_1ruoApryRnkCWsU,Default Response Set,Anonymous,,,73.46.237.208,0,1/19/2017 17:36,1/19/2017 17:42,1,1,1,1,1,0,0,134.758,0,,the vending machine being mainly used only for students and by teacher only in case of emergency. or constantly stock up the pencils,23.288,65.6,77.422,3,19,1,1,1,1,,1,1,,1,,2,,,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,25.89230347,-80.20980072,-1
R_6lElBbGMiCDG1e9,Default Response Set,Anonymous,,,208.45.97.34,0,1/19/2017 17:50,1/19/2017 17:53,1,1,1,1,1,0,0,34.888,0,"He could have asked a colleague to borrow a pencil, or checked the offices. If he had not taken a pencil, then the unprepared student would have been able to get one and thus avoided panic and stress. ",,10.395,27.377,65.895,2,18,22,79,1,1,,1,1,,2,24,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,44.10139465,-122.8063049,-1
R_3kaz9xnn1Sgw0Ln,Default Response Set,Anonymous,,,70.187.80.111,0,1/19/2017 17:53,1/19/2017 17:55,1,1,1,1,1,0,0,23.895,0,"If he decided to pull the white lever things would have ended differently. If this were to have happened, the vending machine may very have been fixed ahead of time.",,1.081,7.831,71.705,3,18,19,21,1,1,,1,,,1,23,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,29.6381073,-82.41410065,-1
R_9oXYMelzU9kIqrv,Default Response Set,Anonymous,,,107.193.76.107,0,1/19/2017 18:29,1/19/2017 18:34,1,1,1,1,1,0,0,105.843,0,,There could have been some mechanism inside the machine that had broken before this particular incident. The machine could have overloaded with requests from having two levers pulled at once and could have produced either no pencil or one pencil. ,12.783,100.403,101.594,4,18,0,25,1,1,,1,1,,2,32,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,38.66569519,-90.32309723,-1

